asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,title,url
B0D4JM8B2Q,N/A,(17% off),https://m.media-amazon.com/images/I/71ZJ6bsARtL._AC_UY218_.jpg,"₹27,999","₹23,155",No,4.1,159,"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)",https://www.amazon.in/Motorola-Fusion-Forest-256GB-Storage/dp/B0D4JM8B2Q/ref=sr_1_137?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-137
B0CP7WCMB3,N/A,(24% off),https://m.media-amazon.com/images/I/71+0MKV37HL._AC_UY218_.jpg,"₹21,499","₹16,435",No,4.0,"1,131","Samsung Galaxy A15 5G (Blue, 8GB, 128GB Storage) | 50 MP Main Camera | Android 14 with One UI 6.0 | 16GB Expandable RAM | MediaTek Dimensity 6100+ | 5000 mAh Battery",https://www.amazon.in/Samsung-Storage-Expandable-MediaTek-Dimensity/dp/B0CP7WCMB3/ref=sr_1_138?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-138
B0CXMD9YX5,N/A,(29% off),https://m.media-amazon.com/images/I/41mpz+G0STL._AC_UY218_.jpg,"₹33,999","₹23,999",No,3.9,989,"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) with Other Offers",https://www.amazon.in/samsung-Galaxy-Awesome-Storage-Without/dp/B0CXMD9YX5/ref=sr_1_139?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-139
B0D78VYHPY,N/A,(36% off),https://m.media-amazon.com/images/I/714GaXJHGGL._AC_UY218_.jpg,"₹9,999","₹6,398",No,3.8,289,"Redmi A3X (Midnight Black, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_140?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-140
B0D8JM1G7Z,N/A,(18% off),https://m.media-amazon.com/images/I/71B18vpAwSL._AC_UY218_.jpg,"₹37,999","₹30,998",No,4.3,"3,370","realme GT 6T 5G (Miracle Purple,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",https://www.amazon.in/realme-Miracle-Storage-Flagship-Brightest/dp/B0D8JM1G7Z/ref=sr_1_141?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-141
B0DQV9T66N,N/A,(20% off),https://m.media-amazon.com/images/I/81PjX4nMY5L._AC_UY218_.jpg,"₹14,999","₹11,999",No,3.9,70,"Redmi 14C 5G (Starlight Blue, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",https://www.amazon.in/Redmi-Starlight-Storage-Superfast-Snapdragon/dp/B0DQV9T66N/ref=sr_1_142?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-142
B0CTZM5B5J,N/A,(29% off),https://m.media-amazon.com/images/I/61sEoRmsLlL._AC_UY218_.jpg,"₹20,999","₹14,999",No,3.7,769,"Lava Blaze Curve 5G (Glass Iron, 8GB LPDDR5 RAM, UFS 3.1 128GB Storage) | 120Hz Curved Amoled Display |2.6GHz Dimensity 7050 6nm Processor | 64 MP Primary Sony Sensor",https://www.amazon.in/Lava-Storage-Display-Dimensity-Processor/dp/B0CTZM5B5J/ref=sr_1_143?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-143
B0DP91YFG3,N/A,(13% off),https://m.media-amazon.com/images/I/51gioGjfMpL._AC_UY218_.jpg,"₹6,699","₹5,799",No,3.8,229,"Lava O3 (Glossy White, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",https://www.amazon.in/Lava-Glossy-White-Fingerprint-Phone-Cover/dp/B0DP91YFG3/ref=sr_1_144?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-144
B0DQV6PQ8M,N/A,(20% off),https://m.media-amazon.com/images/I/81PHUjI+raL._AC_UY218_.jpg,"₹14,999","₹11,999",No,3.7,16,"Redmi 14C 5G (Stargaze Black, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV6PQ8M/ref=sr_1_145?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-145
B0D6VKL4HH,N/A,(33% off),https://m.media-amazon.com/images/I/71xnOrb+GPL._AC_UY218_.jpg,"₹59,999","₹39,998",No,4.2,262,"HONOR 200 Pro 5G (Ocean Cyan, 12GB+512GB) | 6.78-inch AMOLED Quad-Curved Display | Dual OIS 50MP+50MP+12MP Camera | 50MP Selfie Camera | Snapdragon 8s Gen 3 | AI-Powered MagicOS 8.0 | Without Charger",https://www.amazon.in/6-78-inch-Quad-Curved-Display-Snapdragon-AI-Powered/dp/B0D6VKL4HH/ref=sr_1_146?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.l0s9L6C9WFzDF-YY0jGI-QTCuJwhiJRxCckuiZcXhPoUuffIkIP745PbMT4pOw9JwGBn8fcxHyjLHA1DfxQZUPUgVl-IHZubJ8Mw1sMNzD633MWzE8xmbkMQejbnkSmmq58w2wI8kDp9nhFWV901gKb1ezzC98H1ABTHBMZ_nuo-upL1i7EeCjVCnSeG2tx0_9qxa3jiVhqqrCzZ8ApSl8JknU633GUl_4IiPCflzlxz_qsVP4cwxg2zGviDUqj0DiBsSK6pDI3XuSEFP9hFlZcL66Ci8gDJasUQIC9are4.FcNtWuZ0Glyb14uIgo5eIT5d6ENrJRhKz_tkcoyHdQI&dib_tag=se&keywords=smartphones&qid=1741418212&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-146
