asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,sponsored,timestamp,title,url
ACCGX9SXHGMPNFKU,Free delivery,68% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/m/l/o/-original-imagxxbew8k8aczt.jpeg?q=70,15999.0,4999.0,False,4.1,2995.0,False,2025-03-08 19:06:44,"Mivi Fort S160 With Sub woofer, Surround Sound, BT v5.3 160 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-s160-sub-woofer-surround-sound-bt-v5-3-160-w-bluetooth-soundbar/p/itme99bbe39a5c6c?pid=ACCGX9SXHGMPNFKU&lid=LSTACCGX9SXHGMPNFKUBTS407&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=30965009-ce43-46db-88cb-b083721e8c7d.ACCGX9SXHGMPNFKU.SEARCH&ppt=None&ppn=None&ssid=39ck7opm6o0000001741441004233&qH=64f9a26ac6b5fa07
ACCGFTFKSEWGYABF,Free delivery,60% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/m/h/s/-original-imaggrf8mfkyyvvj.jpeg?q=70,2999.0,1199.0,False,4.0,80694.0,False,2025-03-08 19:06:44,"Mivi Fort S16 with 2 full range drivers, Made in India 16 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-s16-2-full-range-drivers-made-india-16-w-bluetooth-soundbar/p/itm8fbbb30ed1fce?pid=ACCGFTFKSEWGYABF&lid=LSTACCGFTFKSEWGYABFDYZP02&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&spotlightTagId=BestsellerId_0pm%2F0o7%2F2to%2Fynx&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=30965009-ce43-46db-88cb-b083721e8c7d.ACCGFTFKSEWGYABF.SEARCH&ppt=None&ppn=None&ssid=39ck7opm6o0000001741441004233&qH=64f9a26ac6b5fa07
ACCH3MUYDSWNP3CS,Free delivery,80% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/t/0/n/-original-imah4bzezrvt7bzp.jpeg?q=70,34999.0,6999.0,False,4.2,9360.0,False,2025-03-08 19:06:51,"Mivi Fort H350 Soundbar, 350 Watts, 5.1 Channel, Multi-Input and EQ Modes, BT v5.1 350 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-h350-soundbar-350-watts-5-1-channel-multi-input-eq-modes-bt-v5-1-w-bluetooth-soundbar/p/itm38449f86ec63f?pid=ACCH3MUYDSWNP3CS&lid=LSTACCH3MUYDSWNP3CS1RJEZJ&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=en_GQgef5bkScawuKZ-HcdFJu5vySa8zx85S21vkb6h560V8XlXJyB5aqYG7Cgr73Vh-Pqt7JbvGeT3nqcR-9ScHA%3D%3D&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCGRHA8E3JXMDZN,Free delivery,62% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/1/e/s/-original-imagtj6pre88cqqh.jpeg?q=70,7999.0,2999.0,False,4.3,69769.0,False,2025-03-08 19:06:51,"Mivi Fort S80 , 80W, BT V5.0 with Remote Accessibility 80 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-s80-80w-bt-v5-0-remote-accessibility-80-w-bluetooth-soundbar/p/itm022954382460a?pid=ACCGRHA8E3JXMDZN&lid=LSTACCGRHA8E3JXMDZNIVQV3I&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=en_GQgef5bkScawuKZ-HcdFJu5vySa8zx85S21vkb6h563c-XlzgzFn_wI-3s9TZ7PRq9ttnpjqgob8X523DpDDCg%3D%3D&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCGXVVM9UAHGAGS,Free delivery,74% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/a/c/e/-original-imahfg2nhxkmyshb.jpeg?q=70,24999.0,6499.0,False,4.1,2785.0,False,2025-03-08 19:06:51,GOVO GOSURROUND 950 280 W Bluetooth Soundbar,https://www.flipkart.com/govo-gosurround-950-280-w-bluetooth-soundbar/p/itm1ddc53858c5ef?pid=ACCGXVVM9UAHGAGS&lid=LSTACCGXVVM9UAHGAGSGT1ZTY&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=f5631fd8-0d01-4637-bf76-07ddc5c10e3a.ACCGXVVM9UAHGAGS.SEARCH&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCH4EHGBTUXYVG5,Free delivery,66% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/soundbar/v/y/g/aavante-bar-600-boat-original-imah4gqyzys9nv9g.jpeg?q=70,5990.0,1999.0,False,4.0,26432.0,False,2025-03-08 19:06:51,"boAt Aavante Bar 600 w/ Dual Passive Radiators, 7HRS Playback & Portable Design 25 W Bluetooth Soundbar",https://www.flipkart.com/boat-aavante-bar-600-w-dual-passive-radiators-7hrs-playback-portable-design-25-w-bluetooth-soundbar/p/itm27bac99f0e5ff?pid=ACCH4EHGBTUXYVG5&lid=LSTACCH4EHGBTUXYVG572FXZJ&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=f5631fd8-0d01-4637-bf76-07ddc5c10e3a.ACCH4EHGBTUXYVG5.SEARCH&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCG3UXCS9PGTWDC,Free delivery,51% off,https://rukminim2.flixcart.com/image/612/612/ku4ezrk0/speaker/soundbar/x/g/s/amphisoundx-motorola-original-imag7b6meddjy3we.jpeg?q=70,13499.0,6499.0,False,4.3,5216.0,False,2025-03-08 19:06:51,MOTOROLA AmphisoundX with HDMI Arc 160 W Bluetooth Soundbar,https://www.flipkart.com/motorola-amphisoundx-hdmi-arc-160-w-bluetooth-soundbar/p/itmd74a2f3995055?pid=ACCG3UXCS9PGTWDC&lid=LSTACCG3UXCS9PGTWDCL56UVS&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=f5631fd8-0d01-4637-bf76-07ddc5c10e3a.ACCG3UXCS9PGTWDC.SEARCH&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCGSXGTGJJ9X5ZU,Free delivery,68% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/y/r/i/-original-imagt4wcgmzdrhqv.jpeg?q=70,3490.0,1099.0,False,4.1,7346.0,False,2025-03-08 19:06:51,"boAt Aavante Bar 480 with 7 HRS Playback, Dual Full Range Drivers & TWS Feature 10 W Bluetooth Soundbar",https://www.flipkart.com/boat-aavante-bar-480-7-hrs-playback-dual-full-range-drivers-tws-feature-10-w-bluetooth-soundbar/p/itm24daef7dae25e?pid=ACCGSXGTGJJ9X5ZU&lid=LSTACCGSXGTGJJ9X5ZUKXV3QA&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=f5631fd8-0d01-4637-bf76-07ddc5c10e3a.ACCGSXGTGJJ9X5ZU.SEARCH&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCH3MUYJS3GGR9Y,Free delivery,71% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/a/7/f/-original-imah4gkrzqsapqvn.jpeg?q=70,5999.0,1699.0,False,4.0,2165.0,False,2025-03-08 19:06:51,"Mivi Fort H30,4000 mAh, 6 Hours Playtime, BT v5.1 30 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-h30-4000-mah-6-hours-playtime-bt-v5-1-30-w-bluetooth-soundbar/p/itma6bb7ef8d6167?pid=ACCH3MUYJS3GGR9Y&lid=LSTACCH3MUYJS3GGR9Y43D6PM&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=en_GQgef5bkScawuKZ-HcdFJu5vySa8zx85S21vkb6h561AMIPtXu6A5pp5ygx5VR1IcZ6ioZEVsrBH0luASngaYg%3D%3D&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
ACCH3MUY4XKMBPZF,Free delivery,81% off,https://rukminim2.flixcart.com/image/612/612/xif0q/speaker/m/n/x/-original-imah4jfdjj6g3jrn.jpeg?q=70,19999.0,3699.0,False,4.3,5806.0,False,2025-03-08 19:06:51,"Mivi Fort H120 Soundbar, 120 Watts, 2.1 Channel, Multi-Input and EQ Modes, BT v5.1 120 W Bluetooth Soundbar",https://www.flipkart.com/mivi-fort-h120-soundbar-120-watts-2-1-channel-multi-input-eq-modes-bt-v5-1-w-bluetooth-soundbar/p/itm4885ee5f0e78a?pid=ACCH3MUY4XKMBPZF&lid=LSTACCH3MUY4XKMBPZFXNUKDU&marketplace=FLIPKART&q=soundbar&store=0pm%2F0o7%2F2to%2Fynx&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_GQgef5bkScawuKZ-HcdFJu5vySa8zx85S21vkb6h563rri6Hf52FSg3o1ZFU7SF84P-OJBAk2NPhhJuYg_f1uw%3D%3D&ppt=None&ppn=None&ssid=sqrvgjik1s0000001741441010549&qH=64f9a26ac6b5fa07
